0.769287,0.716425,0.528180,0.281308,0.052360,0.060417,0.309122,0.603109,0.595067,0.619121,0.684817,0.695333,0.714085,0.762034,0.828121,0.749984,0.603569,0.689029,0.676677,0.719928,0.716903,0.774438,0.776503,0.798685,0.778073,0.809650,0.701472,0.702482,0.629603,0.671421,0.614162,0.560240,0.547309,0.607322,0.600034,0.680706,0.678744,0.724088,0.728216,0.843594,0.775549,0.637599,0.744097,0.766036,0.786463,0.776837,0.807035,0.729321,0.743122,0.771088,0.747658,0.626137,0.717367,0.666779,0.621095,0.630489,0.703540,0.703407,0.730796,0.795177,0.891114,0.860196,0.832473,0.830473,0.690404,0.704450,0.691089,0.756143,0.782343,0.813355,0.690493,0.674441,0.757148,0.632001,0.623775,0.685881,0.690358,0.703288,0.767129,0.813357,0.975936,0.876746,0.733932,0.743139,0.616152,0.656894,0.637727,0.665995,0.675835,0.749265,0.605149,0.346667,0.056233,0.135818,0.383576,0.650607,0.943370,0.742786,0.686816,0.634083,0.672758,0.645276,0.644514,0.620207,0.641254,0.615361,0.662643,0.681298,0.648894,0.542806,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.873851,0.796664,0.701225,0.687539,0.703103,0.691235,0.671719,0.667531,0.669665,0.663093,0.698275,0.735456,0.656858,0.606829,0.664643,0.562150,0.621727,0.636729,0.676479,0.650238,0.668905,0.636770,0.668419,0.648623,0.602548,0.608135,0.566416,0.548708,0.579858,0.609871,0.622425,0.652942,0.645697,0.696080,0.692722,0.702284,0.702731,0.712134,0.718731,0.740420,0.738444,0.742432,0.718583,0.724640,0.702853,0.740668,0.751247,0.727926,0.739923,0.722255,0.696272,0.711800,0.666465,0.691856,0.709480,0.716242,0.734592,0.727546,0.723970,0.698870,0.704347,0.675876,0.694715,0.685218,0.712536,0.707220,0.726637,0.683249,0.737392,0.704230,0.715744,0.706263,0.751923,0.707786,0.715904,0.731141,0.758682,0.753771,0.730272,0.730896,0.716744,0.709311,0.694020,0.710837,0.674892,0.686583,0.699897,0.811608,0.542952,0.338605,0.083516,0.046961,0.296409,0.642202,0.832016,0.746900,0.697241,0.730424,0.731742,0.728663,0.722508,0.691994,0.655560,0.619436,0.651880,0.651843,0.698990,0.652745,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.956160,0.913537,0.844559,0.903312,0.882150,0.897845,0.870853,0.853443,0.793151,0.779129,0.794924,0.820033,0.839535,0.831649,0.827402,0.817287,0.828005,0.818610,0.841854,0.833819,0.862018,0.836044,0.866539,0.806362,0.837418,0.829892,0.827898,0.812846,0.829876,0.829747,0.853108,0.854091,0.895405,0.888296,0.924355,0.924207,0.855358,0.882254,0.908643,0.920608,0.912945,0.917773,0.899021,0.911819,0.863236,0.862814,0.844886,0.875882,0.848102,0.882156,0.858144,0.892105,0.826792,0.835812,0.834954,0.818167,0.815380,0.847276,0.861319,0.876385,0.889023,0.908250,0.929043,0.931378,0.936724,0.942757,0.966953,0.911657,0.945557,0.835394,0.595733,0.385553,0.090410,0.038837,0.326485,0.685038,0.818251,0.784279,0.841878,0.857534,0.882166,0.868732,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.903871,0.814662,0.565426,0.355188,0.060215,0.062730,0.371439,0.719219,0.808371,0.785090,0.842145,0.856866,0.875270,0.871352,0.884730,0.856138,0.893453,0.887930,0.916979,0.911233,0.909837,0.886883,0.880543,0.883634,0.853665,0.848320,0.841117,0.845285,0.827083,0.798392,0.783107,0.803242,0.792081,0.801608,0.788639,0.799621,0.782323,0.807586,0.799367,0.837922,0.860309,0.878905,0.861561,0.869200,0.849612,0.836708,0.831831,0.865408,0.862499,0.903172,0.878373,0.914640,0.895955,0.915414,0.884398,0.891188,0.884836,0.902754,0.894365,0.882664,0.892202,0.920804,0.904497,0.858196,0.820023,0.781562,0.824776,0.841873,0.879222,0.858281,0.945724,0.905579,0.839083,0.833950,0.869689,0.864358,0.891500,0.870882,0.893018,0.885183,0.908474,0.901739,0.894084,0.867580,0.867037,0.892194,0.888424,0.907645,0.888074,0.832904,0.813474,0.824801,0.814038,0.832472,0.819772,0.841433,0.818773,0.856406,0.879334,0.875866,0.617533,0.438377,0.169459,0.183333,0.433900,0.801543,1.005341,0.910737,0.838373,0.872542,0.860121,0.861749,0.832047,0.823284,0.830101,0.811270,0.837835,0.824264,0.847101,0.798741,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.951134,0.906650,0.829742,0.883572,0.849981,0.868564,0.818662,0.834314,0.818469,0.821980,0.829269,0.835281,0.833249,0.814161,0.813532,0.797252,0.806686,0.787380,0.796802,0.806610,0.836954,0.845578,0.858166,0.828032,0.844574,0.801220,0.815169,0.813988,0.821968,0.769788,0.743304,0.726364,0.745464,0.752039,0.781984,0.797861,0.793512,0.783517,0.817830,0.830197,0.839430,0.887636,0.892585,0.884732,0.891251,0.894462,0.876579,0.898083,0.875331,0.919163,0.903499,0.930842,0.872809,0.875504,0.833385,0.838011,0.789294,0.805198,0.795272,0.832206,0.826623,0.833338,0.836145,0.849869,0.864165,0.871636,0.873184,0.871085,0.875373,0.859851,0.872139,0.885004,0.910096,0.942533,0.883215,0.584919,0.317184,0.033809,0.100890,0.388912,0.780874,0.823549,0.811585,0.842055,0.852063,0.862912,0.851985,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.985598,0.883870,0.574863,0.290174,0.022333,0.128819,0.444744,0.836966,0.847279,0.851971,0.871617,0.893853,0.888514,0.901363,0.890511,0.907331,0.906543,0.910344,0.923934,0.921270,0.935355,0.935428,0.943336,0.936233,0.959410,0.924936,0.905546,0.880672,0.876112,0.829610,0.857644,0.828029,0.851529,0.823293,0.835303,0.832259,0.845304,0.849498,0.861627,0.884939,0.894761,0.906725,0.908720,0.924805,0.931486,0.939743,0.957289,0.997757,0.976342,0.948539,0.907840,0.916931,0.877551,0.910334,0.878301,0.902780,0.883624,0.912276,0.871426,0.895941,0.886578,0.900301,0.897100,0.901744,0.908408,0.891248,0.889734,0.877984,0.915962,0.957098,0.895528,0.620389,0.466067,0.150902,0.060923,0.289607,0.735007,0.849467,0.828940,0.894585,0.913292,0.923466,0.923573,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.900506,0.892041,0.598172,0.456705,0.128531,0.079304,0.322704,0.769942,0.832838,0.838722,0.886549,0.919300,0.907070,0.938419,0.929870,0.946851,0.911286,0.929393,0.904807,0.913939,0.879709,0.866919,0.854510,0.842228,0.844579,0.841765,0.841770,0.825449,0.846635,0.850524,0.859875,0.834162,0.873963,0.841490,0.877554,0.874665,0.906945,0.889249,0.914600,0.891206,0.913362,0.879433,0.894060,0.850053,0.868871,0.841125,0.852059,0.900212,0.880709,0.894639,0.889102,0.907600,0.908244,0.940508,0.943623,0.937832,0.921226,0.957221,0.956399,0.994170,0.968916,0.997499,0.951026,0.960973,0.892781,0.898128,0.849446,0.859348,0.849980,0.865821,0.847050,0.882842,0.887321,0.851249,0.868034,0.860861,0.868828,0.881937,0.920224,0.918821,0.928790,0.924058,0.944464,0.928381,0.926961,0.919153,0.940655,0.912830,0.930004,0.885262,0.910292,0.881103,0.861107,0.823874,0.838340,0.822641,0.823151,0.823422,0.844389,0.861000,0.857290,0.855380,0.874676,0.889359,0.878780,0.890137,0.881648,0.919038,0.904041,0.937451,0.909154,0.942392,0.907577,0.897080,0.893258,0.871149,0.839865,0.850771,0.839491,0.873350,0.868796,0.662533,0.402826,0.135219,0.002383,0.239280,0.611384,0.933023,0.833127,0.819422,0.863786,0.889893,0.909872,0.910194,0.915331,0.907195,0.937018,0.942696,0.923199,0.897124,0.804859,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.887593,0.804568,0.797513,0.847808,0.866849,0.890030,0.884565,0.894315,0.881508,0.921955,0.911532,0.905856,0.855022,0.793435,0.733033,0.769370,0.749786,0.763370,0.738047,0.773103,0.742464,0.761494,0.751372,0.763039,0.770534,0.792252,0.755464,0.768064,0.760017,0.745233,0.765173,0.781546,0.815569,0.831422,0.778377,0.745955,0.776231,0.763484,0.787496,0.788570,0.831468,0.827183,0.862033,0.846900,0.874390,0.877707,0.915323,0.877735,0.914474,0.890803,0.869094,0.875827,0.879362,0.870460,0.866435,0.861568,0.822552,0.834462,0.852599,0.815846,0.813715,0.825236,0.824744,0.869521,0.876789,0.931953,0.904700,0.880008,0.873300,0.888155,0.871690,0.911093,0.903639,0.908329,0.874612,0.887638,0.869858,0.872067,0.857027,0.847828,0.861438,0.867381,0.880875,0.890394,0.875416,0.869555,0.920011,0.932551,0.832450,0.483721,0.187530,0.006991,0.324720,0.701245,0.995458,0.866757,0.864987,0.847876,0.867685,0.859932,0.891265,0.855628,0.857534,0.847242,0.852505,0.833114,0.833087,0.828149,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.942074,0.884672,0.854294,0.866178,0.860757,0.877001,0.884924,0.866735,0.854174,0.860096,0.848642,0.845878,0.829191,0.846455,0.836815,0.855354,0.827745,0.839387,0.832636,0.873975,0.878619,0.901425,0.855155,0.865349,0.816048,0.791468,0.741233,0.771317,0.750657,0.804342,0.792261,0.831525,0.819532,0.835105,0.804122,0.826015,0.834690,0.859312,0.841471,0.845625,0.865500,0.879660,0.918211,0.932712,0.941418,0.961627,0.970720,0.939002,0.924256,0.894642,0.860553,0.828356,0.843977,0.840033,0.853121,0.852013,0.848100,0.858799,0.865085,0.830633,0.838800,0.870678,0.869552,0.899505,0.889582,0.915945,0.903861,0.928180,0.915598,0.965214,0.947848,0.946685,0.902726,0.912779,0.842723,0.864859,0.828116,0.865472,0.845545,0.883728,0.857238,0.882593,0.862659,0.954814,0.792306,0.540894,0.199512,0.019938,0.196957,0.632391,0.891796,0.828549,0.876713,0.876771,0.894867,0.850316,0.858241,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.957920,0.807236,0.529732,0.177906,0.020791,0.242693,0.700646,0.930660,0.856916,0.920854,0.906413,0.937318,0.870442,0.912429,0.884940,0.937105,0.900467,0.919936,0.899263,0.939850,0.929589,0.965097,0.963464,0.977732,0.928949,0.908422,0.849764,0.853405,0.817516,0.812895,0.818288,0.811212,0.841007,0.866117,0.871453,0.877142,0.895451,0.909041,0.951942,0.961794,0.970697,0.951247,0.985136,0.976385,0.974680,0.955552,0.945135,0.919073,0.911318,0.879642,0.891384,0.888514,0.901938,0.900497,0.894764,0.885932,0.886863,0.915227,0.928820,0.956029,0.959518,0.960376,0.947694,0.987455,0.971468,0.981597,0.941704,0.946348,0.946985,0.944559,0.902058,0.894056,0.847170,0.877764,0.870761,0.867044,0.855952,0.901422,0.968003,0.882604,0.610750,0.349911,0.024096,0.165535,0.667922,0.989798,0.927775,0.930705,0.952669,0.944795,0.922473,0.902425,0.887167,0.867571,0.844054,0.830358,0.827296,0.840059,0.816126,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
